,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,mean,std
fit_time,0.010289430618286133,0.010983705520629883,0.0068247318267822266,0.006773710250854492,0.006891727447509766,0.006277799606323242,0.007390260696411133,0.006847381591796875,0.007360219955444336,0.008059978485107422,0.007140398025512695,0.009068965911865234,0.006077289581298828,0.010334014892578125,0.0058939456939697266,0.007747570673624675,0.001644084704489901
score_time,0.023960113525390625,0.018288135528564453,0.014017105102539062,0.01488494873046875,0.013975858688354492,0.013915777206420898,0.017177820205688477,0.016263246536254883,0.016592741012573242,0.01677393913269043,0.015842914581298828,0.014765501022338867,0.023576736450195312,0.014343738555908203,0.013905525207519531,0.016552273432413736,0.0032307975006789624
test_accuracy,0.3888888888888889,0.3888888888888889,0.5094339622641509,0.37735849056603776,0.4528301886792453,0.42592592592592593,0.42592592592592593,0.5660377358490566,0.49056603773584906,0.5283018867924528,0.42592592592592593,0.3888888888888889,0.4716981132075472,0.41509433962264153,0.4528301886792453,0.44723969252271145,0.05643204532057383
test_f1_macro,0.28135593220338984,0.28486470413321435,0.3282848065456761,0.26280193236714977,0.3221253632212536,0.303954802259887,0.30793956927033106,0.46090534979423864,0.3116883116883117,0.41558441558441556,0.3062200956937799,0.2867965367965368,0.293859649122807,0.30414890593918725,0.3148148148148148,0.31902301262899957,0.05194420852179041
test_precision_macro,0.21296296296296294,0.21038685744568097,0.5643939393939394,0.20128205128205132,0.24074074074074073,0.23148148148148148,0.2239316239316239,0.3562091503267974,0.2402777777777778,0.3138888888888889,0.23921568627450981,0.2196078431372549,0.2215320910973085,0.547008547008547,0.23720930232558138,0.28400859627167646,0.1175956060613584
test_recall_macro,0.6086956521739131,0.6212121212121212,0.6262626262626263,0.5402298850574713,0.5862068965517241,0.6376811594202899,0.6515151515151515,0.6555555555555556,0.4540229885057471,0.632183908045977,0.6376811594202899,0.6212121212121212,0.6,0.5668756530825496,0.5862068965517241,0.6017027849711508,0.051821814417469726
