,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,mean,std
fit_time,0.014366388320922852,0.019315242767333984,0.01666092872619629,0.01690530776977539,0.01730656623840332,0.01648426055908203,0.017447471618652344,0.017118215560913086,0.018051624298095703,0.017444849014282227,0.019161701202392578,0.017846107482910156,0.015961647033691406,0.01978921890258789,0.01575183868408203,0.017307424545288087,0.0014314129741976012
score_time,0.014633655548095703,0.015779733657836914,0.016791582107543945,0.016637802124023438,0.016399860382080078,0.016691207885742188,0.016512155532836914,0.0166170597076416,0.01623821258544922,0.017240047454833984,0.017096519470214844,0.022481441497802734,0.0166776180267334,0.01702570915222168,0.016970157623291016,0.016919517517089845,0.0016648723012790525
test_accuracy,0.6296296296296297,0.5370370370370371,0.6792452830188679,0.7547169811320755,0.8113207547169812,0.7592592592592593,0.7037037037037037,0.6981132075471698,0.6226415094339622,0.7547169811320755,0.6666666666666666,0.8148148148148148,0.6981132075471698,0.6037735849056604,0.660377358490566,0.6929419986023759,0.07755758831869046
test_f1_macro,0.5898765432098766,0.524343805249558,0.46460065507684556,0.7291136982024176,0.7435626102292768,0.5315723270440252,0.5955831608005521,0.6369528943652932,0.6356837606837606,0.7664008506113769,0.6663247863247862,0.6901808785529716,0.6373456790123457,0.4162396531336223,0.582574568288854,0.6140237247190375,0.10054055609134493
test_precision_macro,0.5908641975308643,0.4832451499118165,0.4890350877192982,0.6844444444444444,0.7020289855072464,0.5370370370370371,0.5758547008547009,0.5963499731615673,0.5908584169453734,0.7265512265512265,0.6275314723590585,0.6746031746031745,0.592948717948718,0.4174603174603175,0.5673644659151905,0.5904118245300023,0.08602687929711769
test_recall_macro,0.5939530234882558,0.6777777777777777,0.4808080808080808,0.8359456635318705,0.8740856844305119,0.534232883558221,0.6464646464646465,0.8020202020202021,0.7445141065830722,0.8286311389759665,0.7781109445277362,0.7171717171717171,0.8020202020202021,0.4153605015673982,0.6196447230929989,0.6900494197345772,0.1390395668251373
